unitid,unitname,timeperiod,mealname,fcst_custcount,served_custcount,sold_custcount,srvcrsname,itemname,fcst_prtnsize,served_prtnsize,sold_prtnsize,itemuofm1_intid,fcst_prtncount,itemuofm2_intid,served_prtncount,itemuofm3_intid,sold_prtncount,fcst_price,served_price,sold_price,eventdate,item_intid,eventlist_intid,itemxa_intid,itemevent_intid,itemgroup,groupseq,source,sortorder1,servicecourse_intid,day_fcstcount,total_fcstcount,day_servedcount,total_servedcount,day_soldcount,total_soldcount,serving_utensil,serving_pan,codesort,tempcoursecount,srvcoursecount,courseselect,F44
165,MARKETPLACE DINING - S,300,DINNER    ,1038,1038,1038,BREADS                   ,V*Multi-Grain Rolls,Roll,Roll,Roll,59527,250,59527,250,59527,250,0.04,0.04,0.04,7/29/2012 0:00,11857,11440541,28717,151172,,,,84000,7,1912,1038,1912,1038,1912,1038,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,1038,1038,1038,DESSERTS                 ,V*Vanilla Cupcakes w/Vanilla Frosting,Cupcake,Cupcake,Cupcake,62356,0,62356,0,62356,0,0.17,0.17,0.17,7/29/2012 0:00,12589,11440548,30358,151172,,,,85000,8,1912,1038,1912,1038,1912,1038,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,1038,1038,1038,DESSERTS                 ,OL*HOT CARAMEL TOPPING,1 OZ LADLE,1 OZ LADLE,1 OZ LADLE,5091,22,5091,22,5091,22,0.08,0.08,0.08,7/29/2012 0:00,3359,11440561,3359,151172,,,,86000,8,1912,1038,1912,1038,1912,1038,1 OZ LADLE               ,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,1038,1038,1038,DESSERTS                 ,OL*HOT FUDGE TOPPING,1 OZ LADLE,1 OZ LADLE,1 OZ LADLE,5092,45,5092,45,5092,45,0.12,0.12,0.12,7/29/2012 0:00,3360,11440557,3360,151172,,,,87000,8,1912,1038,1912,1038,1912,1038,1 OZ LADLE               ,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,BREAKFAST PASTRY,Carrot & Raisin Bran Muffin w/Honey,(1 Muffin),(1 Muffin),(1 Muffin),67051,120,67051,120,67051,120,0.21,0.21,0.21,7/30/2012 0:00,13800,11440166,32980,151159,,,,1000,40,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,EGG STATION,OL*EGGS TO ORDER,2 EGGS,2 EGGS,2 EGGS,6079,181,6079,181,6079,181,0.17,0.17,0.17,7/30/2012 0:00,4279,11440163,4279,151159,,,,2000,63,2589,535,2589,535,2589,535,GRILL TURNER             ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,EGG STATION,OL*Liquid Eggs To Order,2 Eggs/1/3 Cup,2 Eggs/1/3 Cup,2 Eggs/1/3 Cup,32116,5,32116,5,32116,5,0.19,0.19,0.19,7/30/2012 0:00,5740,11440152,17961,151159,,,,3000,63,2589,535,2589,535,2589,535,GRILL TURNER             ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,EGG STATION,OL*Egg Beaters To Order,2 Eggs/1/3 Cup,2 Eggs/1/3 Cup,2 Eggs/1/3 Cup,32115,2,32115,2,32115,2,0.39,0.39,0.39,7/30/2012 0:00,5741,11440151,17962,151159,,,,4000,63,2589,535,2589,535,2589,535,GRILL TURNER             ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,GLUTEN FREE,V*CORN & POTATO PANCAKES,1 PANCAKES,1 PANCAKES,1 PANCAKES,4267,24,4267,24,4267,24,0.14,0.14,0.14,7/30/2012 0:00,2568,11440150,2568,151159,,,,5000,73,2589,535,2589,535,2589,535,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,GLUTEN FREE,LINK SAUSAGES,2 LINKS,2 LINKS,2 LINKS,5304,18,5304,18,5304,18,0.31,0.31,0.31,7/30/2012 0:00,3532,11440155,3532,151159,,,,6000,73,2589,535,2589,535,2589,535,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,GLUTEN FREE,V*PICANTE SAUCE,1 OZ LADLE,1 OZ LADLE,1 OZ LADLE,5046,1,5046,1,5046,1,0.05,0.05,0.05,7/30/2012 0:00,3319,11440158,3319,151159,,,,7000,73,2589,535,2589,535,2589,535,1 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,GLUTEN FREE,OL*SCRAMBLED EGGS,2.66 Oz Portion,2.66 Oz Portion,2.66 Oz Portion,32631,12,32631,12,32631,12,0.17,0.17,0.17,7/30/2012 0:00,3627,11440161,3627,151159,,,,8000,73,2589,535,2589,535,2589,535,SOLID SPOON              ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,ICE CREAM DREAM,Belgian Waffle Bar,Recipe,Recipe,Recipe,56381,1,56381,1,56381,1,64.7,64.7,64.7,7/30/2012 0:00,11136,11440157,26915,151159,,,,9000,62,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,PLAT DU JOUR,OL*SCRAMBLED EGGS,2.66 Oz Portion,2.66 Oz Portion,2.66 Oz Portion,32631,180,32631,180,32631,180,0.17,0.17,0.17,7/30/2012 0:00,3627,11440156,3627,151159,,,,10000,54,2589,535,2589,535,2589,535,SOLID SPOON              ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,PLAT DU JOUR,V*PICANTE SAUCE,1 OZ LADLE,1 OZ LADLE,1 OZ LADLE,5046,1,5046,1,5046,1,0.05,0.05,0.05,7/30/2012 0:00,3319,11440159,3319,151159,,,,11000,54,2589,535,2589,535,2589,535,1 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,PLAT DU JOUR,V*CORN & POTATO PANCAKES,1 PANCAKES,1 PANCAKES,1 PANCAKES,4267,120,4267,120,4267,120,0.14,0.14,0.14,7/30/2012 0:00,2568,11440169,2568,151159,,,,12000,54,2589,535,2589,535,2589,535,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,PLAT DU JOUR,NYC-Style Eggs on a Roll,Sandwich,Sandwich,Sandwich,57854,120,57854,120,57854,120,0.66,0.66,0.66,7/30/2012 0:00,11429,11440167,27644,151159,,,,13000,54,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,100,BREAKFAST,535,535,535,PLAT DU JOUR,LINK SAUSAGES,2 LINKS,2 LINKS,2 LINKS,5304,288,5304,288,5304,288,0.31,0.31,0.31,7/30/2012 0:00,3532,11440153,3532,151159,,,,14000,54,2589,535,2589,535,2589,535,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,8TH AVE DELI BREAD,OL*Wheat Sub Roll ,Half Loaf,Half Loaf,Half Loaf,52793,96,52793,96,52793,96,0.18,0.18,0.18,7/30/2012 0:00,9568,11440350,22829,151166,,,,23000,66,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,8TH AVE DELI BREAD,OL*White Sub Roll,Half Loaf,Half Loaf,Half Loaf,52794,30,52794,30,52794,30,0.21,0.21,0.21,7/30/2012 0:00,9567,11440347,22828,151166,,,,24000,66,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,GLUTEN FREE,V*SPICY TOFU,4 OZ LADLE,4 OZ LADLE,4 OZ LADLE,4608,24,4608,24,4608,24,0.36,0.36,0.36,7/30/2012 0:00,2894,11440333,2894,151166,,,,25000,73,2589,535,2589,535,2589,535,4 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,GLUTEN FREE,V*BASMATI RICE,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),8041,24,8041,24,8041,24,0.12,0.12,0.12,7/30/2012 0:00,4145,11440341,4145,151166,,,,26000,73,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,GLUTEN FREE,V*Three Sister Vegetables ,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),62430,36,62430,36,62430,36,0.26,0.26,0.26,7/30/2012 0:00,12605,11440352,30412,151166,,,,27000,73,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,GLUTEN FREE,Pork Meatball Banh Mi (GF),(1/2 Sandwich),(1/2 Sandwich),(1/2 Sandwich),67400,24,67400,24,67400,24,1.58,1.58,1.58,7/30/2012 0:00,13886,11448057,33132,151166,,,,27500,73,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,HONOR G GRILL,Pork Meatball Banh Mi,(1/2 Sandwich),(1/2 Sandwich),(1/2 Sandwich),62867,400,62867,400,62867,400,0.93,0.93,0.93,7/30/2012 0:00,12666,11445970,30553,151166,,,,31500,53,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,HONOR G GRILL,Char Grilled Hamburger,Sandwich,Sandwich,Sandwich,47478,150,47478,150,47478,150,0.71,0.71,0.71,7/30/2012 0:00,8957,11440334,22115,151166,,,,32000,53,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,HONOR G GRILL,French Fried Potatoes,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),47127,480,47127,480,47127,480,0.23,0.23,0.23,7/30/2012 0:00,8877,11440344,22025,151166,,,,33000,53,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,PASTA BAR,V*Marinara Sauce,Gallon,Gallon,Gallon,60498,4,60498,4,60498,4,5.55,5.55,5.55,7/30/2012 0:00,12089,11440326,29575,151166,,,,34000,56,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,PASTA BAR,V*Orecchiette Pasta ,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),51466,192,51466,192,51466,192,0.2,0.2,0.2,7/30/2012 0:00,10042,11440357,24584,151166,,,,35000,56,2589,535,2589,535,2589,535,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,PASTA BAR,V*Sundried Tomato Pesto w/Pine Nuts,(2 Oz Portion),(2 Oz Portion),(2 Oz Portion),4206,160,4206,160,4206,160,0.28,0.28,0.28,7/30/2012 0:00,929,11440329,931,151166,,,,36000,56,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,PLAT DU JOUR,Beef Ol'e,(6.5 Oz Portion),(6.5 Oz Portion),(6.5 Oz Portion),28225,425,28225,425,28225,425,0.65,0.65,0.65,7/30/2012 0:00,5100,11440349,16633,151166,,,,37000,54,2589,535,2589,535,2589,535,SOLID SPOON              ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,PLAT DU JOUR,V*Three Sister Vegetables ,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),62430,220,62430,220,62430,220,0.26,0.26,0.26,7/30/2012 0:00,12605,11440342,30412,151166,,,,38000,54,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,SOUPS                    ,Wisconsin Cheese Soup w/Bacon,4 OZ LADEL,4 OZ LADEL,4 OZ LADEL,26231,320,26231,320,26231,320,0.72,0.72,0.72,7/30/2012 0:00,4712,11440337,16137,151166,,,,39000,1,2589,535,2589,535,2589,535,4 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,SOUPS                    ,V*Harvest Grain & Portobello Mushroom,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),59435,288,59435,288,59435,288,0.38,0.38,0.38,7/30/2012 0:00,11838,11440346,28627,151166,,,,40000,1,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,929,929,929,STIR FRY STATION,Butter Chicken ,(8 Oz Portion),(8 Oz Portion),(8 Oz Portion),61834,60,61834,60,61834,60,1.14,1.14,1.14,7/30/2012 0:00,12473,11440358,30116,151166,,,,41000,52,2589,535,2589,535,2589,535,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
